"","SCALERANK","NATSCALE","LABELRANK","FEATURECLA","NAME","NAMEPAR","NAMEALT","NAMEASCII","ADM0CAP","CAPIN","WORLDCITY","MEGACITY","SOV0NAME","SOV_A3","ADM0NAME","ADM0_A3","ADM1NAME","ISO_A2","NOTE","LATITUDE","LONGITUDE","POP_MAX","POP_MIN","POP_OTHER","RANK_MAX","RANK_MIN","MEGANAME","LS_NAME","MAX_POP10","MAX_POP20","MAX_POP50","MAX_POP300","MAX_POP310","MAX_NATSCA","MIN_AREAKM","MAX_AREAKM","MIN_AREAMI","MAX_AREAMI","MIN_PERKM","MAX_PERKM","MIN_PERMI","MAX_PERMI","MIN_BBXMIN","MAX_BBXMIN","MIN_BBXMAX","MAX_BBXMAX","MIN_BBYMIN","MAX_BBYMIN","MIN_BBYMAX","MAX_BBYMAX","MEAN_BBXC","MEAN_BBYC","TIMEZONE","UN_FID","POP1950","POP1955","POP1960","POP1965","POP1970","POP1975","POP1980","POP1985","POP1990","POP1995","POP2000","POP2005","POP2010","POP2015","POP2020","POP2025","POP2050","MIN_ZOOM","WIKIDATAID","WOF_ID","CAPALT","NAME_EN","NAME_DE","NAME_ES","NAME_FR","NAME_PT","NAME_RU","NAME_ZH","LABEL","NAME_AR","NAME_BN","NAME_EL","NAME_HI","NAME_HU","NAME_ID","NAME_IT","NAME_JA","NAME_KO","NAME_NL","NAME_PL","NAME_SV","NAME_TR","NAME_VI","NE_ID"
"6355",4,50,2,"Admin-1 capital","Bryansk",,"Klintsy","Bryansk",0,,0,0,"Russia","RUS","Russia","RUS","Bryansk","RU",,53.2599907,34.4299808,427236,425784,404147,10,10,,"Bryansk",425784,425784,425784,0,0,50,130,130,50,50,126,126,79,79,34.25,34.25,34.491667,34.491667,53.183333,53.183333,53.366667,53.366667,34.365662,53.268857,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q2801",102004413,0,"Bryansk","Brjansk","Briansk","Briansk","Briansk","Брянск","布良斯克",,,,,,,,,,,,,,,,1159149531
"6356",4,50,2,"Admin-1 capital","Smolensk",,,"Smolensk",0,,0,0,"Russia","RUS","Russia","RUS","Smolensk","RU",,54.7826884,32.0473356,320991,302918,285689,10,10,,"Smolensk",302918,302918,302918,0,0,50,88,88,34,34,96,96,60,60,31.958333,31.958333,32.175,32.175,54.725,54.725,54.85,54.85,32.063347,54.791973,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q2337",102003657,0,"Smolensk","Smolensk","Smolensk","Smolensk","Smolensk","Смоленск","斯摩棱斯克",,,,,,,,,,,,,,,,1159149533
"6357",4,50,2,"Admin-1 capital","Petrozavodsk",,,"Petrozavodsk",0,,0,0,"Russia","RUS","Russia","RUS","Karelia","RU",,61.8499831,34.2800158,265025,231676,4083,10,10,,"Petrozavodsk",231676,231676,231676,0,0,50,51,51,20,20,76,76,47,47,34.233333,34.233333,34.458333,34.458333,61.75,61.75,61.858333,61.858333,34.325067,61.802151,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q1895",102002041,0,"Petrozavodsk","Petrosawodsk","Petrozavodsk","Petrozavodsk","Petrozavodsk","Петрозаводск","彼得罗扎沃茨克",,,,,,,,,,,,,,,,1159149535
"6358",4,50,2,"Admin-1 capital","Tver",,,"Tver",0,,0,0,"Russia","RUS","Russia","RUS","Tver'","RU",,56.8599776,35.8899951,400212,363874,362050,10,10,,"Tver",363874,363874,363874,0,0,50,89,89,34,34,75,75,47,47,35.791667,35.791667,35.975,35.975,56.808333,56.808333,56.925,56.925,35.888205,56.861574,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q2288",102002789,0,"Tver","Twer","Tver","Tver","Tver","Тверь","特维尔",,,,,,,,,,,,,,,,1159149539
"6359",4,50,2,"Admin-1 capital","Vologda",,,"Vologda",0,,0,0,"Russia","RUS","Russia","RUS","Vologda","RU",,59.2099892,39.9199816,294889,208495,201533,10,10,,"Vologda",208495,208495,208495,0,0,50,67,67,26,26,59,59,37,37,39.791667,39.791667,39.966667,39.966667,59.183333,59.183333,59.283333,59.283333,39.881031,59.222697,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q1957",102002537,0,"Vologda","Wologda","Vólogda","Vologda","Vologda","Вологда","沃洛格达",,,,,,,,,,,,,,,,1159149541
"6360",4,50,2,"Admin-1 capital","Yaroslavl",,,"Yaroslavl",0,,0,0,"Russia","RUS","Russia","RUS","Yaroslavl'","RU",,57.6199829,39.8700105,606730,535578,455253,11,11,,"Yaroslave",535578,535578,535578,0,0,50,154,154,59,59,152,152,95,95,39.75,39.75,39.983333,39.983333,57.541667,57.541667,57.75,57.75,39.859622,57.630993,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q2423",102002681,0,"Yaroslavl","Jaroslawl","Yaroslavl","Iaroslavl","Iaroslavl","Ярославль","雅罗斯拉夫尔",,,,,,,,,,,,,,,,1159149543
"6361",4,50,2,"Admin-1 capital","Rostov",,"Rostov-on-Don|Rostov-na-Donu","Rostov",0,,0,1,"Russia","RUS","Russia","RUS","Rostov","RU",,47.2365937,39.7107099,1052000,1013134,983000,12,12,"Rostov-na-Donu","Rostov1",1013134,1013134,1013134,0,0,50,182,182,70,70,102,102,63,63,39.591667,39.591667,39.883333,39.883333,47.2,47.2,47.333333,47.333333,39.724866,47.262099,"Europe/Moscow",431,484,549,622,704,796,874,946,986,1022,1041,1061,1056,1052,1047,1044,1044,1044,5.1,"Q908",102007285,0,"Rostov-on-Don","Rostow am Don","Rostov del Don","Rostov-sur-le-Don","Rostov do Don","Ростов-на-Дону","顿河畔罗斯托夫",,,,,,,,,,,,,,,,1159149545
"6362",4,50,2,"Populated place","Sochi",,,"Sochi",0,,0,0,"Russia","RUS","Russia","RUS","Krasnodar","RU",,43.5900124,39.7299674,327608,325670,325533,10,10,,"Sochi",325670,325670,325670,0,0,50,36,36,14,14,49,49,30,30,39.691667,39.691667,39.783333,39.783333,43.55,43.55,43.641667,43.641667,39.735489,43.603305,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q39420",102016301,0,"Sochi","Sotschi","Sochi","Sotchi","Sóchi","Сочи","索契",,,,,,,,,,,,,,,,1159149547
"6363",4,50,2,"Admin-1 capital","Krasnodar",,,"Krasnodar",0,,0,0,"Russia","RUS","Russia","RUS","Krasnodar","RU",,45.0199768,39.0000378,649851,552532,508497,11,11,,"Krasnodar",552532,552532,552532,0,0,50,147,147,57,57,171,171,107,107,38.766667,38.766667,39.158333,39.158333,44.991667,44.991667,45.166667,45.166667,38.991253,45.053891,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q3646",102008053,0,"Krasnodar","Krasnodar","Krasnodar","Krasnodar","Krasnodar","Краснодар","克拉斯诺达尔",,,,,,,,,,,,,,,,1159149549
"6364",4,50,2,"Admin-1 capital","Penza",,,"Penza",0,,0,0,"Russia","RUS","Russia","RUS","Penza","RU",,53.1800214,44.9999816,512602,471284,467494,11,10,,"Penza",471284,471284,471284,0,0,50,134,134,52,52,97,97,60,60,44.875,44.875,45.083333,45.083333,53.116667,53.116667,53.283333,53.283333,44.992436,53.206763,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q5540",102004419,0,"Penza","Pensa","Penza","Penza","Penza","Пенза","奔萨",,,,,,,,,,,,,,,,1159149551
"6365",4,50,2,"Admin-1 capital","Ryazan",,,"Ryazan",0,,0,0,"Russia","RUS","Russia","RUS","Ryazan'","RU",,54.6199593,39.7199939,520173,484573,464962,11,10,,"Ryazan",484573,484573,484573,0,0,50,146,146,56,56,93,93,58,58,39.566667,39.566667,39.833333,39.833333,54.541667,54.541667,54.7,54.7,39.710196,54.621317,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q2746",102003709,0,"Ryazan","Rjasan","Riazán","Riazan","Riazan","Рязань","梁赞",,,,,,,,,,,,,,,,1159149553
"6366",4,50,2,"Admin-1 capital","Voronezh",,,"Voronezh",0,,0,1,"Russia","RUS","Russia","RUS","Voronezh","RU",,51.7319266,39.2680496,844000,295469,294707,11,10,"Voronezh","Voronezh",295469,295469,295469,0,0,50,64,64,25,25,53,53,33,33,39.216667,39.216667,39.308333,39.308333,51.583333,51.583333,51.75,51.75,39.266597,51.662361,"Europe/Moscow",437,332,396,472,563,666,732,797,847,880,867,854,847,844,840,838,838,838,5.1,"Q3426",102005377,0,"Voronezh","Woronesch","Vorónezh","Voronej","Voronej","Воронеж","沃罗涅日",,,,,,,,,,,,,,,,1159149557
"6367",4,50,2,"Populated place","Magnitogorsk",,,"Magnitogorsk",0,,0,0,"Russia","RUS","Russia","RUS","Chelyabinsk","RU",,53.4226939,58.9800069,413351,204098,200575,10,10,,"Magnitogorsk",204098,204098,204098,0,0,50,46,46,18,18,57,57,36,36,58.916667,58.916667,59.016667,59.016667,53.366667,53.366667,53.508333,53.508333,58.970552,53.424672,"Asia/Yekaterinburg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q95449",102010487,0,"Magnitogorsk","Magnitogorsk","Magnitogorsk","Magnitogorsk","Magnitogorsk","Магнитогорск","马格尼托哥尔斯克",,,,,,,,,,,,,,,,1159149559
"6368",4,50,2,"Admin-1 capital","Chelyabinsk",,,"Chelyabinsk",0,,0,1,"Russia","RUS","Russia","RUS","Chelyabinsk","RU",,55.1569371,61.4367223,1091000,946604,1008620,12,11,"Chelyabinsk","Chelyabinsk",946604,946604,946604,0,0,50,293,293,113,113,197,197,123,123,61.333333,61.333333,61.7,61.7,55.025,55.025,55.308333,55.308333,61.474299,55.15975,"Asia/Yekaterinburg",423,573,638,711,792,881,966,1046,1098,1129,1104,1082,1094,1091,1088,1086,1085,1085,5.1,"Q906",102012335,0,"Chelyabinsk","Tscheljabinsk","Cheliábinsk","Tcheliabinsk","Cheliabinsk","Челябинск","車里雅賓斯克",,,,,,,,,,,,,,,,1159149561
"6369",4,50,2,"Populated place","Vorkuta",,,"Vorkuta",0,,0,0,"Russia","RUS","Russia","RUS","Komi","RU",,67.5,64.0099841,80039,62484,56928,8,8,,"Vorkuta",62484,63127,63127,0,0,50,33,35,13,13,46,50,28,31,63.95,63.95,64.116667,64.116667,67.458333,67.458333,67.541667,67.541667,64.041934,67.505453,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q133529",102002201,0,"Vorkuta","Workuta","Vorkutá","Vorkouta","Vorkuta","Воркута","沃尔库塔",,,,,,,,,,,,,,,,1159149563
"6370",4,50,2,"Admin-1 capital","Kirov",,"Vyatka","Kirov",0,,0,0,"Russia","RUS","Russia","RUS","Kirov","RU",,58.5900529,49.6699808,457437,457383,418518,10,10,,"Kirov2",457437,457437,457437,0,0,50,102,102,39,39,91,91,57,57,49.55,49.55,49.75,49.75,58.55,58.55,58.675,58.675,49.640007,58.608591,"Europe/Volgograd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q5384",102008291,0,"Kirov","Kirow","Kírov","Kirov","Kirov","Киров","基洛夫",,,,,,,,,,,,,,,,1159149565
"6371",4,50,2,"Populated place","Nizhny Tagil",,,"Nizhny Tagil",0,,0,0,"Russia","RUS","Russia","RUS","Sverdlovsk","RU",,57.9200163,59.9749849,381116,367571,361668,10,10,,"Nizhny Tagil",367571,367148,367148,0,0,50,135,137,52,53,93,97,58,60,59.866667,59.883333,60.158333,60.158333,57.85,57.85,57.991667,57.991667,60.014726,57.927965,"Asia/Yekaterinburg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q98967",102011591,0,"Nizhny Tagil","Nischni Tagil","Nizhni Tagil","Nijni Taguil",,"Нижний Тагил","下塔吉尔",,,,,,,,,,,,,,,,1159149567
"6372",4,50,2,"Admin-1 capital","Astrakhan",,,"Astrakhan",0,,0,0,"Russia","RUS","Russia","RUS","Astrakhan'","RU",,46.3486554,48.054989,502533,484194,476314,11,10,,"Astrakhan",484194,484194,484194,0,0,50,141,141,54,54,145,145,90,90,47.916667,47.916667,48.15,48.15,46.241667,46.241667,46.466667,46.466667,48.021712,46.350721,"Europe/Volgograd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q3927",102011509,0,"Astrakhan","Astrachan","Astracán","Astrakhan","Astracã","Астрахань","阿斯特拉罕",,,,,,,,,,,,,,,,1159149569
"6373",4,50,2,"Admin-1 capital","Orenburg",,,"Orenburg",0,,0,0,"Russia","RUS","Russia","RUS","Orenburg","RU",,51.7799776,55.1100105,550204,511437,452885,11,11,,"Orenburg",511437,511437,511437,0,0,50,127,127,49,49,97,97,60,60,55.025,55.025,55.2,55.2,51.7,51.7,51.891667,51.891667,55.113511,51.799843,"Asia/Yekaterinburg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q5337",102011079,0,"Orenburg","Orenburg","Oremburgo","Orenbourg","Oremburgo","Оренбург","奥伦堡",,,,,,,,,,,,,,,,1159149571
"6374",4,50,2,"Admin-1 capital","Saratov",,,"Saratov",0,,0,1,"Russia","RUS","Russia","RUS","Saratov","RU",,51.5819357,46.0280504,843000,786173,779078,11,11,"Saratov","Saratov",786173,786173,786173,0,0,50,171,171,66,66,126,126,78,79,45.866667,45.866667,46.083333,46.083333,51.433333,51.433333,51.65,51.65,45.967346,51.556538,"Europe/Volgograd",434,473,533,602,679,763,816,863,887,901,890,878,853,843,831,823,822,822,5.1,"Q5332",102011123,0,"Saratov","Saratow","Sarátov","Saratov","Saratov","Саратов","薩拉托夫",,,,,,,,,,,,,,,,1159149575
"6375",4,50,2,"Admin-1 capital","Ulyanovsk",,"Ul'yanovsk","Ulyanovsk",0,,0,0,"Russia","RUS","Russia","RUS","Ul'yanovsk","RU",,54.329977,48.4100061,640680,502427,499514,11,11,,"Ulyanovsk",502427,502427,502427,0,0,50,102,102,39,39,73,73,45,45,48.233333,48.233333,48.425,48.425,54.241667,54.241667,54.375,54.375,48.330193,54.304865,"Europe/Volgograd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q5627",102009997,0,"Ulyanovsk","Uljanowsk","Uliánovsk","Oulianovsk","Ulianovsk","Ульяновск","乌里扬诺夫斯克",,,,,,,,,,,,,,,,1159149577
"6376",4,50,2,"Admin-1 capital","Omsk",,,"Omsk",0,,0,1,"Russia","RUS","Russia","RUS","Omsk","RU",,54.9919343,73.3980077,1135000,1043403,1026785,12,12,"Omsk","Omsk",1043403,1043403,0,0,0,20,313,313,121,121,282,282,175,175,73.15,73.15,73.541667,73.541667,54.866667,54.866667,55.125,55.125,73.355062,54.991897,"Asia/Omsk",429,444,520,608,712,830,933,1032,1097,1144,1140,1136,1140,1135,1129,1125,1125,1125,3.7,"Q898",102012351,0,"Omsk","Omsk","Omsk","Omsk","Omsk","Омск","鄂木斯克",,,,,,,,,,,,,,,,1159149579
"6377",4,50,2,"Admin-1 capital","Tyumen",,,"Tyumen",0,,0,0,"Russia","RUS","Russia","RUS","Tyumen'","RU",,57.1400122,65.5299947,519119,402785,383284,11,10,,"Tyumen",402785,402785,0,0,0,20,176,176,68,68,123,123,76,76,65.433333,65.433333,65.775,65.775,57.091667,57.091667,57.225,57.225,65.591943,57.157129,"Asia/Yekaterinburg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q5815",102011811,0,"Tyumen","Tjumen","Tiumén","Tioumen","Tiumen","Тюмень","秋明",,,,,,,,,,,,,,,,1159149581
"6378",4,50,2,"Populated place","Novokuznetsk",,,"Novokuznetsk",0,,0,0,"Russia","RUS","Russia","RUS","Kemerovo","RU",,53.7500124,87.1149821,539616,521035,475123,11,11,,"Novokuznetsk",521035,521035,521035,0,0,50,138,138,53,53,160,160,99,99,86.991667,86.991667,87.383333,87.383333,53.7,53.7,53.858333,53.858333,87.16358,53.771728,"Asia/Krasnoyarsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q93910",102013211,0,"Novokuznetsk","Nowokusnezk","Novokuznetsk","Novokouznetsk","Novokuznetsk","Новокузнецк","新库兹涅茨克",,,,,,,,,,,,,,,,1159149583
"6379",4,50,2,"Admin-1 capital","Kemerovo",,,"Kemerovo",0,,0,0,"Russia","RUS","Russia","RUS","Kemerovo","RU",,55.3399671,86.08998,477090,464279,447908,10,10,,"Kemerovo",464279,464279,464279,0,0,50,117,117,45,45,100,100,62,62,85.95,85.95,86.166667,86.166667,55.3,55.3,55.433333,55.433333,86.059804,55.366982,"Asia/Krasnoyarsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,"Q6066",102012857,0,"Kemerovo","Kemerowo","Kémerovo","Kemerovo","Kemerovo","Кемерово","克麥羅沃",,,,,,,,,,,,,,,,1159149585
"6380",4,50,2,"Admin-1 capital","Groznyy",,,"Groznyy",0,,0,0,"Russia","RUS","Russia","RUS","Chechnya","RU",,43.3186853,45.6986987,226100,216375,209389,10,10,,"Groznyy",216375,216375,216375,0,0,50,202,202,78,78,169,169,105,105,45.508333,45.508333,45.8,45.8,43.191667,43.191667,43.408333,43.408333,45.674896,43.297464,"Europe/Moscow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Q5196",102016615,0,"Grozny","Grosny","Grozni","Grozny","Grózni","Грозный","格罗兹尼",,,,,,,,,,,,,,,,1159149587
"6381",4,50,6,"Admin-1 capital","Kandy",,,"Kandy",0,,0,0,"Sri Lanka","LKA","Sri Lanka","LKA","Kandy","LK",,7.2799807,80.6700008,111701,111701,2602448,9,9,,"Kandy",2489122,2512308,2511360,0,0,50,2216,2265,855,874,2057,2122,1278,1318,80.052202,80.052202,80.833333,80.833333,6.991667,6.991667,7.741667,7.8,80.455768,7.351578,"Asia/Colombo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q203197",421181497,0,"Kandy","Kandy","Kandy","Kandy","Kandy","Канди","康提",,,,,,,,,,,,,,,,1159149589
"6382",4,50,6,"Admin-0 capital alt","Sri Jawewardenepura Kotte",,,"Sri Jawewardenepura Kotte",0,"Legislative cap",0,0,"Sri Lanka","LKA","Sri Lanka","LKA","Colombo","LK",,6.9000039,79.949993,115826,115826,2456292,9,9,,"Kotte",2189383,3439184,4689795,0,0,50,1265,2843,488,1098,1148,2388,713,1484,79.866667,79.883827,80.366283,80.733333,5.916667,6.708333,7.34579,7.34579,80.0976,6.842005,"Asia/Colombo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q41963",421182301,1,"Sri Jayawardenepura Kotte","Sri Jayewardenepura","Sri Jayawardenapura Kotte","Sri Jayawardenapura","Kotte","Шри-Джаяварденепура-Котте","斯里賈亞瓦德納普拉科特",,,,,,,,,,,,,,,,1159149593
"6383",4,50,3,"Admin-1 capital","Daejeon",,"Taejon|Daejon","Daejeon",0,,0,1,"Korea, South","KOR","South Korea","KOR","Daejeon","KR",,36.3374915,127.4230822,1468000,1448330,1421032,12,12,"Daejon","Daejeon",1448330,1448330,1448330,0,0,50,263,263,101,101,138,138,86,86,127.258333,127.258333,127.483333,127.483333,36.275,36.275,36.491667,36.491667,127.37932,36.367478,"Asia/Seoul",331,131,172,224,294,400,501,641,850,1036,1256,1362,1438,1468,1507,1540,1544,1544,5.1,"Q20921",102026311,0,"Daejeon","Daejeon","Daejeon","Daejeon","Daejeon","Тэджон","大田广域",,,,,,,,,,,,,,,,1159149595
"6384",4,50,3,"Admin-1 capital","Gwangju",,"Kwangju","Gwangju",0,,0,1,"Korea, South","KOR","South Korea","KOR","Kwangju-gwangyoksi","KR",,35.1729115,126.9084883,1440000,1416938,1466905,12,12,"Gwangju","Gwangju",1479657,1479657,1479657,0,0,50,303,303,117,117,194,194,120,120,126.733333,126.733333,126.958333,126.958333,35.016667,35.016667,35.25,35.25,126.846644,35.149595,"Asia/Seoul",333,174,231,307,382,487,601,719,893,1122,1249,1346,1413,1440,1474,1503,1507,1507,5.6,"Q41283",102026391,0,"Gwangju","Gwangju","Gwangju","Gwangju","Gwangju","Кванджу","光州广域",,,,,,,,,,,,,,,,1159149597
"6385",4,50,3,"Admin-1 capital","Busan",,"Pusan","Busan",0,,0,1,"Korea, South","KOR","South Korea","KOR","Busan","KR",,35.0969988,129.0081017,3480000,3480000,3905968,12,12,"Busan","Busan",3930481,3931861,3931861,0,0,50,483,488,187,189,381,387,237,241,128.791667,128.804426,129.208333,129.208333,35.041667,35.041667,35.35,35.35,129.017293,35.17995,"Asia/Seoul",329,948,1046,1154,1365,1813,2418,3107,3490,3778,3813,3673,3533,3480,3421,3386,3383,3383,5.6,"Q16520",102026353,0,"Busan","Busan","Busan","Busan","Busan","Пусан","釜山",,,,,,,,,,,,,,,,1159149599
"6386",4,50,5,"Populated place","Zamboanga",,,"Zamboanga",0,,0,1,"Philippines","PHL","Philippines","PHL","Zamboanga del Sur","PH",,6.9219227,122.0780854,773000,457623,599980,11,10,"Zamboanga","Zamboanga",599980,599980,599980,0,0,50,125,125,48,48,85,85,53,53,122,122,122.183333,122.183333,6.891667,6.891667,7,7,122.102126,6.945153,"Asia/Manila",415,107,119,134,164,200,209,345,392,444,509,605,721,773,856,988,1098,1192,5.6,"Q1629",890429511,0,"Zamboanga City","Zamboanga City","Zamboanga","Zamboanga","Zamboanga","Замбоанга","三宝颜",,,,,,,,,,,,,,,,1159149601
"6387",4,50,5,"Populated place","Laoag",,,"Laoag",0,,0,0,"Philippines","PHL","Philippines","PHL","Ilocos Norte","PH",,18.1988491,120.5936104,207048,102105,207048,10,9,,"Laoag",207048,207048,207048,0,0,50,167,167,64,64,195,195,121,121,120.483333,120.483333,120.641667,120.641667,18.008333,18.008333,18.225,18.225,120.55815,18.119939,"Asia/Manila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q39738",1141909201,0,"Laoag","Laoag","Laoag","Laoag","Laoag","Лаоаг","佬沃",,,,,,,,,,,,,,,,1159149603
"6388",4,50,5,"Admin-0 capital alt","Baguio City",,,"Baguio City",0,,0,0,"Philippines","PHL","Philippines","PHL","Benguet","PH",,16.4299907,120.5699426,447824,272714,164877,10,10,,"Baguio City",447824,447824,447824,447824,0,100,89,89,34,34,78,78,48,48,120.541667,120.541667,120.65,120.65,16.358333,16.358333,16.483333,16.483333,120.598765,16.421065,"Asia/Manila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q1822",421192581,1,"Baguio","Baguio City","Baguio","Baguio","Baguio","Багио","碧瑶",,,,,,,,,,,,,,,,1159149605
"6389",4,50,5,"Populated place","General Santos",,,"General Santos",0,,0,0,"Philippines","PHL","Philippines","PHL","South Cotabato","PH",,6.1108272,125.1747261,950530,538086,997375,11,11,,"General Santos",950530,950530,950530,0,0,50,395,395,153,153,334,334,207,207,124.958333,124.958333,125.333333,125.333333,6.016667,6.016667,6.308333,6.308333,125.163181,6.155815,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q594275",1141909203,0,"General Santos","General Santos","General Santos","General Santos","General Santos","Генерал-Сантос","三投斯將軍",,,,,,,,,,,,,,,,1159149607
"6390",4,50,2,"Populated place","Ust-Ulimsk",,,"Ust-Ulimsk",0,,0,0,"Russia","RUS","Russia","RUS","Irkutsk","RU",,57.9899603,102.6333113,100271,37353,0,9,7,,"Ust-Ulimsk",37353,37353,37353,0,0,50,9,9,4,4,16,16,10,10,102.641667,102.641667,102.683333,102.683333,57.983333,57.983333,58.025,58.025,102.66,58.00375,"Asia/Irkutsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q196946",890479313,0,"Ust-Ilimsk","Ust-Ilimsk","Ust-Ilimsk","Oust-Ilimsk",,"Усть-Илимск","乌斯季伊利姆斯克",,,,,,,,,,,,,,,,1159149611
"6391",4,50,2,"Populated place","Angarsk",,,"Angarsk",0,,0,0,"Russia","RUS","Russia","RUS","Irkutsk","RU",,52.5600075,103.9200028,243158,220280,216958,10,10,,"Angarsk",220280,220280,220280,0,0,50,95,95,37,37,71,71,44,44,103.808333,103.808333,103.958333,103.958333,52.475,52.475,52.633333,52.633333,103.895005,52.553338,"Asia/Irkutsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q103565",102014305,0,"Angarsk","Angarsk","Angarsk","Angarsk","Angarsk","Ангарск","安加尔斯克",,,,,,,,,,,,,,,,1159149613
"6392",4,50,2,"Admin-1 capital","Abakan",,,"Abakan",0,,0,0,"Russia","RUS","Russia","RUS","Krasnoyarsk","RU",,53.7036845,91.445002,167289,155465,152359,9,9,,"Abakan",155465,155465,155465,0,0,50,47,47,18,18,50,50,31,31,91.366667,91.366667,91.516667,91.516667,53.683333,53.683333,53.75,53.75,91.438127,53.717966,"Asia/Krasnoyarsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q875",102014169,0,"Abakan","Abakan","Abakán","Abakan","Abakan","Абакан","阿巴坎",,,,,,,,,,,,,,,,1159149615
"6393",4,50,2,"Populated place","Norilsk",,,"Norilsk",0,,0,0,"Russia","RUS","Russia","RUS","Taymyr","RU",,69.3400169,88.2249918,165873,140800,0,9,9,,"Norilsk",165873,165873,165873,0,0,50,66,66,26,26,73,73,45,45,88.008333,88.008333,88.291667,88.291667,69.3,69.3,69.391667,69.391667,88.173395,69.350841,"Asia/Krasnoyarsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q175517",102002183,0,"Norilsk","Norilsk","Norilsk","Norilsk","Norilsk","Норильск","諾里爾斯克",,,,,,,,,,,,,,,,1159149617
"6394",4,50,2,"Populated place","Khatanga",,,"Khatanga",0,,0,0,"Russia","RUS","Russia","RUS","Taymyr","RU",,72.041144,102.4650012,3205,3205,0,4,4,,"Khatanga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Asia/Krasnoyarsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q918830",890480837,0,"Khatanga","Chatanga","Khatanga","Khatanga","Khatanga","Хатанга",,,,,,,,,,,,,,,,,1159149619
"6395",4,50,2,"Admin-1 capital","Kyzyl",,,"Kyzyl",0,,0,0,"Russia","RUS","Russia","RUS","Tuva","RU",,51.7067005,94.3830656,108240,104381,102231,9,9,,"Kyzyl",104381,104381,104381,0,0,50,49,49,19,19,70,70,44,44,94.316667,94.316667,94.575,94.575,51.675,51.675,51.733333,51.733333,94.442353,51.704533,"Asia/Krasnoyarsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,"Q6049",102014345,0,"Kyzyl","Kysyl","Kyzyl","Kyzyl","Kyzyl","Кызыл","克孜勒",,,,,,,,,,,,,,,,1159149621
